id;mlu;style;tempo;performer;feel;barsspan;startbar;startbeat;endbar;endbeat;notes;length;divisions;rhythm
225_3;line;POSTBOP;UP;John Coltrane;SWING;2;9;3;10;2;8;4;2,2,2,2;11,11,11,11
225_4;lick;POSTBOP;UP;John Coltrane;SWING;2;11;2;12;3;10;6;2,2,2,1,2,2;11,11,11,1,01,11
225_5;lick;POSTBOP;UP;John Coltrane;SWING;2;13;2;14;3;12;6;2,2,2,2,3,2;11,11,11,11,111,01
225_6;lick;POSTBOP;UP;John Coltrane;SWING;2;15;2;16;3;12;6;2,2,2,2,4,4;11,11,11,11,1011,0001
225_8;line;POSTBOP;UP;John Coltrane;SWING;2;19;1;20;1;8;5;2,3,2,2,1;01,011,11,11,1
225_9;line;POSTBOP;UP;John Coltrane;SWING;4;20;3;23;2;23;12;2,2,2,2,2,2,2,2,2,2,1,2;11,11,11,11,11,11,11,11,11,11,1,11
225_10;line;POSTBOP;UP;John Coltrane;SWING;7;24;2;30;1;36;21;2,2,2,2,2,2,4,2,2,2,2,2,2,2,1,1,1,3,2,2,1;11,11,11,11,11,01,0001,11,11,11,11,11,11,11,1,1,1,011,11,11,1
225_11;line;POSTBOP;UP;John Coltrane;SWING;11;30;3;40;2;56;35;4,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2;0001,11,11,11,11,1,11,11,01,1,11,01,11,1,1,01,11,11,01,11,11,01,11,11,01,11,11,01,11,1,11,1,11,11,11
225_14;lick;POSTBOP;UP;John Coltrane;SWING;2;51;3;52;3;5;3;2,2,2;11,01,11
225_15;lick;POSTBOP;UP;John Coltrane;SWING;4;53;3;56;3;10;6;2,2,4,2,2,2;11,01,1001,11,01,11
225_16;lick;POSTBOP;UP;John Coltrane;SWING;3;57;2;59;1;5;5;4,2,1,2,2;0001,01,1,01,01
225_17;lick;POSTBOP;UP;John Coltrane;SWING;2;59;4;60;4;5;3;2,2,2;01,11,11
225_18;lick;POSTBOP;UP;John Coltrane;SWING;6;61;4;66;2;23;17;2,2,2,2,2,2,1,2,4,2,1,2,1,4,2,2,2;11,01,01,01,01,01,1,11,0001,11,1,01,1,1001,01,11,11
225_19;lick;POSTBOP;UP;John Coltrane;SWING;6;67;2;72;4;34;20;4,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,2,1;1001,1,1,11,11,11,11,11,11,11,11,1,11,11,11,1,011,11,01,1
225_20;line;POSTBOP;UP;John Coltrane;SWING;4;73;3;76;4;24;14;2,1,1,2,2,2,2,2,2,2,2,2,2,1;11,1,1,11,11,11,11,11,11,11,11,11,01,1
225_21;line;POSTBOP;UP;John Coltrane;SWING;4;77;3;80;3;17;9;1,4,2,2,2,2,4,1,2;1,1101,11,11,11,11,1001,1,11
225_23;line;POSTBOP;UP;John Coltrane;SWING;4;86;1;89;3;22;13;1,3,2,1,2,3,2,3,2,2,4,3,1;1,110,11,1,11,011,11,111,01,11,0001,011,1
225_24;line;POSTBOP;UP;John Coltrane;SWING;2;90;2;91;3;10;6;1,2,2,3,2,1;1,11,11,011,11,1
225_25;line;POSTBOP;UP;John Coltrane;SWING;4;92;2;95;2;24;13;2,3,1,2,4,2,2,2,3,1,2,3,2;11,011,1,11,1001,11,11,11,011,1,01,111,11
225_29;lick;POSTBOP;UP;John Coltrane;SWING;1;115;1;115;3;5;3;2,2,1;11,11,1
225_30;line;POSTBOP;UP;John Coltrane;SWING;5;116;1;120;2;31;15;2,3,2,4,3,3,2,2,2,2,2,2,2,1,2;01,111,11,1101,110,111,11,11,11,11,11,11,11,1,11
225_31;line;POSTBOP;UP;John Coltrane;SWING;2;121;3;122;3;8;5;2,2,1,2,2;11,11,1,01,11
225_32;line;POSTBOP;UP;John Coltrane;SWING;5;123;3;127;2;30;16;2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2;11,11,1,01,11,11,11,11,11,11,11,11,11,11,11,11
225_33;lick;POSTBOP;UP;John Coltrane;SWING;7;128;3;134;4;38;23;1,2,2,1,2,1,2,2,6,4,2,2,2,1,1,1,2,2,2,2,2,2,2;1,01,11,1,11,1,11,11,010001,0110,01,11,11,1,1,1,11,11,11,11,11,11,11
225_35;line;POSTBOP;UP;John Coltrane;SWING;6;139;3;144;4;24;15;2,2,4,2,1,2,2,2,2,2,2,2,2,2,2;11,11,1101,11,1,11,11,01,01,11,01,11,01,01,01
225_37;lick;POSTBOP;UP;John Coltrane;SWING;2;152;2;153;2;7;5;2,2,2,2,4;01,11,01,01,0110
225_38;line;POSTBOP;UP;John Coltrane;SWING;4;154;1;157;4;21;14;4,2,4,1,4,2,2,2,4,1,2,1,2,1;0001,11,1101,1,0001,11,11,11,1001,1,01,1,01,1
225_39;lick;POSTBOP;UP;John Coltrane;SWING;3;158;2;160;1;15;8;2,2,1,2,1,2,3,4;11,11,1,11,1,11,011,1110
225_40;lick;POSTBOP;UP;John Coltrane;SWING;3;160;4;162;1;8;6;4,3,1,2,2,1;0001,011,1,01,11,1
225_41;lick;POSTBOP;UP;John Coltrane;SWING;1;162;2;162;4;4;3;2,2,1;01,11,1
225_42;lick;POSTBOP;UP;John Coltrane;SWING;1;163;2;163;4;5;3;4,2,1;1011,01,1
225_43;line;POSTBOP;UP;John Coltrane;SWING;5;164;2;168;4;36;19;3,2,3,2,4,3,3,2,2,2,1,2,2,2,2,2,4,2,2;111,11,011,01,1011,011,011,01,11,11,1,11,11,11,11,11,0011,01,11
225_46;lick;POSTBOP;UP;John Coltrane;SWING;3;176;2;178;2;12;7;2,2,2,4,2,2,1;11,11,11,1001,01,11,1
225_47;lick;POSTBOP;UP;John Coltrane;SWING;1;179;1;179;2;4;2;4,1;1011,1
225_48;line;POSTBOP;UP;John Coltrane;SWING;5;180;1;184;3;34;19;2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2;11,11,11,11,11,11,1,0001,11,11,11,11,11,11,11,11,11,01,01
225_49;lick;POSTBOP;UP;John Coltrane;SWING;2;185;2;186;2;5;4;1,1,2,1;1,1,11,1
225_50;lick;POSTBOP;UP;John Coltrane;SWING;1;187;1;187;4;7;4;2,2,2,1;11,11,11,1
225_51;lick;POSTBOP;UP;John Coltrane;SWING;2;188;2;189;2;9;5;2,2,2,2,1;11,11,11,11,1
225_52;lick;POSTBOP;UP;John Coltrane;SWING;3;189;4;191;2;13;7;2,1,3,2,2,2,1;11,1,111,11,11,11,1
225_53;lick;POSTBOP;UP;John Coltrane;SWING;2;191;4;192;4;8;4;2,1,2,3;11,1,11,111
225_56;line;POSTBOP;UP;John Coltrane;SWING;6;204;2;209;1;30;18;2,4,1,2,1,2,2,2,1,2,2,1,3,2,3,2,2,1;11,0110,1,11,1,11,11,11,1,11,11,1,011,11,011,11,01,1
225_57;lick;POSTBOP;UP;John Coltrane;SWING;3;209;4;211;2;10;7;2,2,1,2,2,4,3;01,01,1,01,01,1011,011
225_58;lick;POSTBOP;UP;John Coltrane;SWING;2;212;1;213;2;12;6;2,4,2,2,4,2;11,1001,11,11,1011,01
225_59;lick;POSTBOP;UP;John Coltrane;SWING;1;214;1;214;3;5;3;2,2,1;11,11,1
225_60;lick;POSTBOP;UP;John Coltrane;SWING;2;215;1;216;1;8;5;2,2,2,2,2;11,01,11,11,01
225_61;lick;POSTBOP;UP;John Coltrane;SWING;2;216;3;217;3;9;5;2,1,2,2,2;11,1,11,11,11
225_62;lick;POSTBOP;UP;John Coltrane;SWING;2;218;2;219;1;6;4;2,2,2,2;11,11,01,01
225_63;line;POSTBOP;UP;John Coltrane;SWING;7;219;3;225;3;45;25;3,2,2,2,1,4,2,3,3,2,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2;011,01,11,11,1,0001,01,111,111,11,11,11,11,11,11,11,011,1,1,11,11,11,01,11,11
225_64;lick;POSTBOP;UP;John Coltrane;SWING;3;226;3;228;2;8;6;2,2,2,1,1,2;01,01,11,1,1,11
225_66;lick;POSTBOP;UP;John Coltrane;SWING;2;231;4;232;1;3;2;2,1;11,1
225_67;lick;POSTBOP;UP;John Coltrane;SWING;1;232;3;232;4;3;2;2,1;11,1
225_68;lick;POSTBOP;UP;John Coltrane;SWING;3;233;3;235;1;9;7;2,2,2,1,1,2,2;01,11,01,1,1,01,11
225_69;line;POSTBOP;UP;John Coltrane;SWING;3;235;4;237;4;15;9;2,1,4,2,2,2,2,1,2;11,1,0001,11,11,11,11,1,11
225_70;lick;POSTBOP;UP;John Coltrane;SWING;2;238;4;239;1;3;2;4,2;1001,01
225_71;lick;POSTBOP;UP;John Coltrane;SWING;3;239;4;241;1;9;5;2,2,4,2,1;01,11,1011,11,1
225_72;lick;POSTBOP;UP;John Coltrane;SWING;2;241;4;242;1;2;2;1,1;1,1
225_73;lick;POSTBOP;UP;John Coltrane;SWING;1;242;3;242;3;2;1;2;11
225_74;lick;POSTBOP;UP;John Coltrane;SWING;1;243;1;243;2;2;2;2,2;01,01
225_75;lick;POSTBOP;UP;John Coltrane;SWING;2;243;4;244;1;3;2;3,2;011,01
225_76;lick;POSTBOP;UP;John Coltrane;SWING;1;245;1;245;4;6;4;3,2,2,1;011,11,01,1
225_77;line;POSTBOP;UP;John Coltrane;SWING;2;246;2;247;4;13;7;2,2,4,2,2,1,2;11,11,1001,11,11,1,11
225_78;lick;POSTBOP;UP;John Coltrane;SWING;1;249;1;249;4;6;4;2,2,1,1;11,11,1,1
225_79;lick;POSTBOP;UP;John Coltrane;SWING;2;250;3;251;3;7;5;2,1,2,2,1;01,1,11,11,1
225_80;line;POSTBOP;UP;John Coltrane;SWING;6;252;3;257;3;39;21;2,4,2,1,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1;11,1011,01,1,11,11,1001,11,11,11,11,11,11,1,11,11,11,11,11,11,1
225_81;lick;POSTBOP;UP;John Coltrane;SWING;7;258;3;264;1;27;18;1,2,2,2,1,2,1,2,2,4,2,2,3,2,2,2,1,2;1,01,01,01,1,11,1,01,11,0001,11,11,011,11,11,11,1,11
225_84;line;POSTBOP;UP;John Coltrane;SWING;8;274;4;281;3;51;28;2,4,2,1,2,2,2,2,1,2,3,2,1,4,2,2,2,2,2,2,2,2,4,2,2,2,2,3;01,0001,01,1,11,11,11,11,1,11,011,11,1,1101,11,11,11,11,11,11,11,11,0110,11,11,11,11,011
225_85;line;POSTBOP;UP;John Coltrane;SWING;6;282;3;287;2;35;20;2,2,1,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1,1;01,11,1,0001,11,11,1101,11,11,11,11,11,11,11,01,11,11,11,1,1
225_90;line;POSTBOP;UP;John Coltrane;SWING;4;301;4;304;1;15;9;2,2,2,2,4,2,2,2,2;01,01,11,11,1001,01,11,11,11
225_92;line;POSTBOP;UP;John Coltrane;SWING;5;308;4;312;2;19;12;2,2,2,2,4,2,2,2,2,2,1,1;01,01,11,11,1001,11,11,11,01,11,1,1
225_94;line;POSTBOP;UP;John Coltrane;SWING;6;314;3;319;4;41;22;2,2,2,2,1,2,2,3,2,2,2,2,4,2,2,2,2,2,2,2,2,2;01,11,11,11,1,11,11,011,01,11,11,11,1001,11,11,11,11,11,11,11,11,11
225_95;lick;POSTBOP;UP;John Coltrane;SWING;6;320;4;325;1;29;17;2,2,2,2,2,2,2,3,2,2,1,2,1,2,1,2,2;01,01,11,11,11,11,11,011,11,11,1,11,1,11,1,11,11
225_104;line;POSTBOP;UP;John Coltrane;SWING;7;358;2;364;1;30;18;4,3,2,2,1,2,2,2,2,4,1,2,2,2,2,4,3,2;0001,011,11,11,1,11,11,11,11,1001,1,11,01,01,01,1011,011,01
225_105;line;POSTBOP;UP;John Coltrane;SWING;5;364;4;368;2;24;14;2,2,1,2,1,2,2,2,2,2,2,2,2,2;01,01,1,11,1,11,11,11,11,11,11,11,11,11
225_106;lick;POSTBOP;UP;John Coltrane;SWING;10;369;1;378;1;53;33;2,2,1,1,3,1,4,2,3,1,4,2,2,1,3,2,4,2,4,2,1,2,2,2,4,3,2,2,2,1,2,2,1;11,11,1,1,111,1,0001,01,011,1,0001,01,11,1,111,01,1011,01,1001,11,1,11,01,11,1101,011,11,11,01,1,01,11,1
225_107;line;POSTBOP;UP;John Coltrane;SWING;7;378;3;384;1;41;23;4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1;0001,011,11,11,11,11,01,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1
225_108;lick;POSTBOP;UP;John Coltrane;SWING;3;384;4;386;2;8;6;2,1,2,2,2,2;11,1,01,01,01,11
225_112;line;POSTBOP;UP;John Coltrane;SWING;5;405;4;409;2;26;14;2,2,4,3,2,2,2,1,4,4,4,2,3,1;01,11,0001,011,11,11,11,1,0111,1110,1001,11,011,1
226_1;line;HARDBOP;UP;John Coltrane;SWING;3;0;2;2;4;19;11;4,2,2,2,2,2,2,3,2,1,2;0001,01,11,11,11,11,11,011,11,1,11
226_2;line;HARDBOP;UP;John Coltrane;SWING;4;4;1;7;3;20;11;3,2,2,2,2,2,2,2,1,2,4;011,11,11,11,11,11,11,11,1,01,1001
226_3;line;HARDBOP;UP;John Coltrane;SWING;4;8;3;11;3;19;11;2,2,2,2,1,4,4,2,1,2,2;01,11,11,11,1,0011,0111,11,1,01,11
226_4;line;HARDBOP;UP;John Coltrane;SWING;5;12;2;16;2;33;15;4,1,2,2,2,4,3,2,4,3,4,3,4,3,2;0001,1,11,11,11,1011,011,11,0001,111,1011,011,1111,111,11
226_5;line;HARDBOP;UP;John Coltrane;SWING;7;17;2;23;2;46;23;4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,3,2,3,2,2,2;0011,11,11,11,11,11,11,11,11,11,1,11,11,11,11,1111,1,111,11,110,01,11,11
226_6;lick;HARDBOP;UP;John Coltrane;SWING;3;25;1;27;3;14;8;4,2,1,4,2,2,3,2;0011,01,1,1101,01,11,011,11
226_7;line;HARDBOP;UP;John Coltrane;SWING;6;28;2;33;1;29;19;2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1;01,1,1,01,11,11,11,11,1,01,11,11,11,11,11,11,1,01,1
226_8;lick;HARDBOP;UP;John Coltrane;SWING;3;33;2;35;3;16;10;4,3,2,2,4,2,2,1,2,2;0001,111,11,01,0001,11,11,1,01,11
226_9;line;HARDBOP;UP;John Coltrane;SWING;8;37;1;44;3;54;29;2,2,2,2,2,4,2,2,4,3,2,2,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,4,2;01,11,11,11,11,1001,11,11,0111,011,11,11,11,011,1,01,11,01,1,11,11,11,11,11,11,11,11,1011,01
226_10;lick;HARDBOP;UP;John Coltrane;SWING;1;45;1;45;3;8;3;3,3,3;011,111,111
226_11;lick;HARDBOP;UP;John Coltrane;SWING;2;46;1;47;1;9;5;2,2,3,2,1;01,11,111,11,1
226_12;line;HARDBOP;UP;John Coltrane;SWING;5;47;3;51;3;30;16;2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2;11,01,11,11,11,11,11,11,11,11,11,11,01,11,11,11
226_13;line;HARDBOP;UP;John Coltrane;SWING;7;52;3;58;1;45;23;2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,1;11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,111,11,11,11,1
226_14;lick;HARDBOP;UP;John Coltrane;SWING;2;58;3;59;3;11;5;4,4,2,2,2;0111,1001,11,11,11
226_15;lick;HARDBOP;UP;John Coltrane;SWING;3;60;2;62;3;8;6;3,2,4,2,1,1;011,01,1001,01,1,1
226_16;line;HARDBOP;UP;John Coltrane;SWING;5;63;1;67;3;34;19;2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2;01,11,11,11,1,11,11,11,11,11,11,11,11,11,1,01,11,11,11
226_17;lick;HARDBOP;UP;John Coltrane;SWING;5;68;2;72;3;25;14;4,2,2,2,2,2,4,2,3,3,6,2,2,1;0011,01,01,11,01,11,0110,01,111,110,001011,11,11,1
226_18;lick;HARDBOP;UP;John Coltrane;SWING;2;73;1;74;4;10;6;4,2,2,1,4,2;0001,11,11,1,1100,11
226_20;line;HARDBOP;UP;John Coltrane;SWING;4;80;2;83;3;25;12;2,1,2,3,3,4,1,3,4,1,2,2;01,1,01,111,111,1111,1,111,1110,1,11,11
226_21;lick;HARDBOP;UP;John Coltrane;SWING;8;84;2;91;1;53;26;4,2,2,2,3,3,2,4,2,2,2,2,2,2,2,1,4,2,4,2,2,2,2,4,4,6;0011,11,11,11,111,111,11,1101,11,11,11,11,11,11,01,1,1001,11,0011,11,11,11,11,0001,0111,010001
226_22;line;HARDBOP;UP;John Coltrane;SWING;6;91;4;96;1;32;18;2,1,4,3,1,2,1,2,2,2,4,3,2,2,2,2,1,1;01,1,1110,111,1,11,1,11,11,11,0011,011,11,11,11,11,1,1
226_24;line;HARDBOP;UP;John Coltrane;SWING;3;101;1;103;1;20;8;4,4,3,2,4,4,6,1;0001,0111,110,01,1111,1111,011101,1
226_25;line;HARDBOP;UP;John Coltrane;SWING;2;103;3;104;3;14;5;4,4,3,6,3;0001,0111,111,101011,111
226_26;line;HARDBOP;UP;John Coltrane;SWING;3;105;1;107;3;17;8;4,4,3,1,2,4,2,4;0001,1111,111,1,11,1101,01,1001
226_27;line;HARDBOP;UP;John Coltrane;SWING;7;109;1;115;4;52;28;4,4,2,2,2,2,4,2,2,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,4,4,1;1111,0011,11,11,11,11,1001,11,11,11,011,01,1,11,11,11,11,11,1,11,11,01,11,11,11,1001,0001,1
226_28;lick;HARDBOP;UP;John Coltrane;SWING;2;116;3;117;3;8;5;1,4,2,1,3;1,0001,11,1,111
226_29;lick;HARDBOP;UP;John Coltrane;SWING;2;118;2;119;3;14;6;3,4,2,4,2,2;110,1101,11,1011,11,11
226_30;line;HARDBOP;UP;John Coltrane;SWING;8;120;2;127;4;49;27;3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2;011,011,1,11,11,01,11,11,11,11,11,11,11,11,11,11,110,11,01,1,11,11,11,11,11,1,11
226_31;lick;HARDBOP;UP;John Coltrane;SWING;4;128;2;131;1;20;12;2,1,2,4,3,1,2,2,3,1,2,3;01,1,01,1011,111,1,01,11,111,1,01,110
226_33;line;HARDBOP;UP;John Coltrane;SWING;5;139;1;143;3;37;19;2,2,2,2,3,2,2,4,2,2,3,1,4,2,2,1,2,3,4;01,11,11,11,011,11,11,1001,11,11,011,1,1101,11,11,1,11,111,1100
226_36;line;HARDBOP;UP;John Coltrane;SWING;7;153;3;159;1;40;21;3,3,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2;011,011,11,11,1011,01,11,11,11,11,11,1,11,11,11,11,01,11,011,11,11
226_37;lick;HARDBOP;UP;John Coltrane;SWING;3;160;1;162;3;20;10;2,1,4,3,4,1,4,3,4,2;11,1,1001,011,0011,1,0011,111,1111,01
226_38;line;HARDBOP;UP;John Coltrane;SWING;2;163;1;164;4;24;8;4,6,3,6,4,4,3,4;0001,010011,111,111011,0111,1111,111,1100
226_39;line;HARDBOP;UP;John Coltrane;SWING;3;165;2;167;3;28;9;4,4,3,6,4,4,2,4,2;1111,1101,110,001111,1111,1111,01,1111,11
226_40;lick;HARDBOP;UP;John Coltrane;SWING;5;168;2;172;3;24;15;4,1,2,4,2,2,4,2,1,2,1,2,2,2,2;0001,1,11,1001,01,11,0011,11,1,11,1,11,11,01,11
226_41;lick;HARDBOP;UP;John Coltrane;SWING;4;173;1;176;3;22;15;2,2,2,2,4,4,2,1,1,1,1,4,1,2,1;01,11,11,11,0001,0110,11,1,1,1,1,0011,1,11,1
226_42;line;HARDBOP;UP;John Coltrane;SWING;6;177;1;182;2;36;20;2,2,3,6,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2;01,11,011,010011,11,0001,11,11,01,11,11,11,11,11,11,11,1,11,01,11
226_43;lick;HARDBOP;UP;John Coltrane;SWING;4;183;1;186;3;22;10;2,2,1,4,3,3,2,3,4,4;01,11,1,0111,011,111,11,111,0011,1110
227_2;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;8;0;3;7;2;42;15;4,2,4,6,6,4,4,6,6,2,5,1,2,2,1;0001,01,0111,111011,011011,1111,1111,111111,111101,11,00011,1,01,11,1
227_3;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;8;1;11;2;13;10;2,1,4,1,4,2,1,6,1,1;01,1,0001,1,1001,01,1,000111,1,1
227_4;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;12;3;15;1;7;5;3,3,2,2,1;011,011,01,01,1
227_5;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;6;17;1;22;2;48;16;4,4,5,6,4,3,4,6,2,6,6,4,6,4,6,5;0111,1100,00101,010111,0111,111,1100,000011,11,111110,001111,1110,000111,1101,111000,01111
227_6;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;24;3;27;2;15;7;4,6,1,4,1,2,1;1011,101111,1,0011,1,11,1
227_7;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;28;1;31;3;12;10;4,4,4,1,1,1,2,1,2,2;0001,0001,0001,1,1,1,11,1,01,11
227_12;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;60;3;63;1;13;7;2,3,4,2,4,4,4;01,110,1001,01,0001,1011,1110
227_13;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;3;64;2;66;3;22;8;4,6,6,1,2,6,1,2;0011,111110,111111,1,01,011111,1,01
227_14;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;2;67;2;68;3;18;5;5,8,6,1,2;11111,11101111,011110,1,01
227_15;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;7;69;2;75;1;27;14;4,8,4,1,2,1,2,1,4,1,3,1,4,2;0111,11011011,1111,1,01,1,01,1,1001,1,011,1,0001,11
227_16;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;3;77;1;79;2;7;5;2,2,2,1,1;11,11,01,1,1
227_17;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;80;1;83;3;36;11;4,6,5,1,6,4,6,6,6,7,6;0011,110111,11111,1,000001,0111,001111,100011,111110,0001111,111000
227_18;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;84;2;87;2;19;9;4,2,1,6,1,2,4,6,3;0001,01,1,111111,1,01,0011,001111,110
227_19;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;88;1;91;3;47;11;4,2,4,4,8,8,6,6,8,8,1;0001,01,1111,0011,11111111,01101011,111111,101011,11111111,11111110,1
227_20;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;10;92;3;101;3;137;27;4,6,6,6,7,4,6,6,6,7,4,6,8,6,5,6,6,6,6,7,6,5,6,4,8,6,4;0011,101111,110111,111111,1101111,1111,101111,101111,111111,1011111,1110,000111,10111011,111111,11111,101111,111111,110111,011111,1011111,011111,11111,111111,1111,11111110,111111,1111
227_21;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;6;102;3;107;3;44;13;4,6,6,1,4,4,4,6,4,6,5,4,4;0001,111110,111111,1,1101,1100,0011,110111,0111,101111,01111,1110,1111
227_22;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;3;109;1;111;1;7;5;4,2,2,1,2;0111,01,01,1,01
227_25;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;3;125;1;127;1;6;5;2,2,1,2,2;01,01,1,01,11
227_26;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;8;128;1;135;2;23;18;2,1,4,1,2,4,4,3,1,1,4,1,1,1,1,4,3,1;01,1,0011,1,01,1100,0001,111,1,1,0001,1,1,1,1,0001,110,1
228_1;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;2;0;3;1;1;2;2;2,1;01,1
228_2;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;1;1;2;1;3;2;2;2,1;01,1
228_3;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;2;2;1;3;1;8;4;2,3,4,2;01,111,1011,01
228_4;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;1;3;2;3;3;2;2;2,1;01,1
228_5;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;2;4;1;5;1;10;4;2,4,3,3;01,1011,111,111
228_6;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;2;5;3;6;1;5;2;2,6;01,101011
228_7;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;2;6;3;7;1;4;2;2,3;01,111
228_8;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;7;7;3;13;2;35;15;4,2,3,3,3,3,3,3,1,2,3,6,4,3,1;0011,01,111,111,111,111,111,111,1,01,111,010111,0001,111,1
228_9;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;2;13;3;14;2;5;3;2,3,1;01,111,1
228_10;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;2;14;3;15;1;5;2;2,6;01,101101
228_11;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;9;15;3;23;2;71;22;2,4,4,3,3,3,4,6,4,4,3,4,4,5,4,4,4,5,4,4,4,1;01,0011,0111,111,111,111,1011,010101,0111,0111,111,1111,1111,01111,1111,1111,1111,11111,0111,1111,1111,1
228_13;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;2;35;2;36;3;8;5;2,4,1,2,2;11,1001,1,01,11
228_14;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;2;37;1;38;3;8;6;4,2,2,2,1,1;0011,01,01,11,1,1
228_15;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;2;39;1;40;3;15;5;5,4,6,3,4;00111,1111,111011,011,0001
228_17;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;44;2;47;2;18;9;1,2,4,4,3,2,4,1,1;1,11,1111,0111,111,11,0001,1,1
228_18;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;48;1;51;1;20;10;2,1,4,3,2,4,4,3,4,4;01,1,0001,110,01,1111,0001,111,1111,1100
228_19;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;52;1;55;1;20;8;4,4,4,4,4,4,2,4;0011,0111,0111,0111,0111,0111,01,1001
228_20;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;56;1;59;2;11;10;2,1,4,1,1,1,1,4,1,2;01,1,0001,1,1,1,1,0001,1,11
228_21;lick;POSTBOP;MEDIUM UP;John Coltrane;SWING;4;60;3;63;1;10;7;4,1,1,1,1,2,6;0001,1,1,1,1,01,101011
228_22;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;10;64;3;73;1;48;22;2,6,3,1,4,1,2,4,4,2,4,3,2,3,6,1,4,2,4,1,5,6;01,100101,111,1,0111,1,01,1110,0011,11,0001,111,01,111,001011,1,0011,11,0111,1,01111,111100
228_23;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;3;73;3;75;1;13;5;6,4,4,3,1;000011,1111,0111,111,1
228_24;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;3;75;2;77;1;15;6;4,3,4,4,4,1;0011,111,1011,0111,1011,1
228_25;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;11;77;2;87;2;47;26;4,4,4,4,4,1,4,2,2,4,2,3,4,2,1,2,2,4,6,1,1,1,1,4,1,2;0011,1011,0111,1011,0111,1,1110,01,11,1001,01,110,1011,01,1,01,01,0001,011111,1,1,1,1,0001,1,11
228_26;line;POSTBOP;MEDIUM UP;John Coltrane;SWING;7;88;3;94;3;38;12;2,1,2,6,4,6,4,4,4,4,6,3;11,1,11,010111,0011,111111,1111,1111,1100,1111,011011,111
